,Unnamed: 0,From,To,Cost,Var
42,42,36,16,37.33943791761989,147.53963329837214
43,43,214,37,5.781757012325925,4.421698299318489
44,44,59,42,75.21716288272128,661.8517502676087
45,45,45,44,66.48979110260473,184.90524903650223
46,46,39,46,36.929773397405604,132.16247878626947
47,47,46,55,27.59952470863498,107.59105132606076
48,48,54,43,61.83460519792238,247.72502761086358
49,49,54,46,13.885144796624349,29.75004790511328
50,50,48,155,21.161705943102476,63.07262231033165
51,51,47,154,25.591076424443305,90.44928025213768
52,52,48,47,0.9419318668152613,0.11301044456423637
53,53,49,48,0.7831253180432045,0.05147068167297657
54,54,50,49,1.5577729087680923,0.11543967648463375
55,55,50,51,1.3798210763808978,0.275199034636126
56,56,49,52,2.17302782727103,0.38000976372692474
57,57,51,52,1.5446290517240429,0.35421629103236596
58,58,166,59,2.481610115908701,0.6609071074363513
59,59,166,53,56.61745859559203,199.9512345596511
60,60,54,55,55.389291929492416,236.8363360451572
61,61,55,147,15.182652868700316,21.014494635138544
62,62,147,111,13.87209618502967,25.478658930645093
63,63,42,57,23.236121758223,51.403708027619594
64,64,59,58,11.512520603985234,17.95739786348179
65,65,42,58,13.792916924784219,15.337108037554394
66,66,61,176,274.4807999398097,5521.400918669526
67,67,61,60,394.19447493495545,11236.801604456965
68,68,60,176,174.6537909095091,2449.9038536148914
69,69,62,63,185.36134261955232,4533.457018544642
70,70,64,62,204.2730315661704,2750.9178010838154
71,71,65,63,322.82485816127047,7484.300274904964
72,72,64,65,281.0796652010695,9800.781920933348
73,73,66,67,149.35849324798926,3112.485772418288
74,74,67,68,293.0930541962834,11874.102929965418
75,75,66,69,163.61873000664124,2369.1557678027716
76,76,69,68,199.45903463254106,2314.3687048679208
77,77,70,71,37.04390498608394,181.17552075263077
78,78,70,72,42.47644408212678,222.86497524573585
79,79,71,73,24.218621569946222,53.70793465644309
80,80,72,73,46.457382599183674,215.32974904327432
81,81,74,75,48.00329896749798,147.58187828113975
82,82,75,76,18.877812461060394,18.264670130920205
83,83,74,77,41.95027006825539,179.31154779574157
84,84,77,76,22.89747040304437,77.30272306052231
85,85,71,78,51.09590598765799,292.52409547222635
86,86,78,79,21.720837797248787,50.534315712436175
87,87,79,74,37.035314083738086,215.25513848302288
88,88,80,77,69.76546640752888,760.3836356040681
89,89,79,80,1.4430652834151296,0.31844413090214857
90,90,78,81,1.4928087791656037,0.09458363342248097
91,91,73,81,39.02256931342078,233.78517907232757
92,92,81,80,1.459650070395084,0.2283209998298219
93,93,82,61,1.2210737431386853,0.17576490467386446
94,94,83,82,1.0443487095799036,0.09914480250172068
95,95,83,109,1.4249243608248965,0.19098300131280552
96,96,82,110,2.2513314991717195,0.42758858270016237
97,97,110,176,69.03788564753879,566.7079276381241
98,98,68,109,119.67450781539223,747.4867433685857
99,99,67,83,125.85731880982422,1185.841140906086
100,100,40,84,45.922982816859566,279.02711558120535
101,101,85,223,29.238221259200422,107.38451336044045
102,102,224,85,1.2475945775794852,0.1362039425939033
103,103,73,87,460.1775163737281,27874.37822630133
104,104,86,87,413.9505040074141,27041.476503471236
105,105,88,89,1.8252591321115643,0.26285350991639045
106,106,88,66,92.08336887712446,636.7129264116165
107,107,89,67,80.25520370199135,428.5510340985717
108,108,86,88,74.35432235023647,310.63612111345776
109,109,87,89,4.9071250957153065,3.387861747796093
110,110,81,90,68.01234683857399,410.49447719244375
111,111,91,92,49.28120074754442,100.86142884333886
112,112,80,93,427.0468625987596,21204.942156794103
113,113,90,93,0.9692266338391229,0.05874597611311689
114,114,90,91,1.0328546320778458,0.06643637211249338
115,115,92,82,21.988934234262207,26.816826090376704
116,116,93,92,46.89117976418344,343.38792300120167
117,117,77,94,84.2573817804818,579.9317049079123
118,118,93,94,58.967011294049115,230.40924849454228
119,119,76,95,69.11455290613593,333.2270227275025
120,120,94,95,56.576522560920466,156.76646638055368
121,121,96,97,1.5718866548599004,0.23229759270285233
122,122,96,61,42.14053937311474,88.13281014762737
123,123,94,96,51.437418811927195,228.537334006515
124,124,97,60,37.80651734371008,180.5599785725381
125,125,95,97,63.788381773442055,444.21718478916256
126,126,98,99,0.9308470062415908,0.04054643202648937
127,127,100,101,0.8883906401776372,0.09962053752021457
128,128,98,100,0.8719800649384587,0.044922909912774395
129,129,100,64,266.72406660945353,6631.548732756597
130,130,101,62,143.73097256571495,2992.750037158029
131,131,99,101,2.7995928723029357,0.6206283721742798
132,132,173,56,3.298724593661951,1.3401456865520356
133,133,44,102,5.29565106459953,1.9341466835181216
134,134,154,103,2.8054976284047104,0.40835752830066674
135,135,102,103,4.291077309620892,2.8719174614214715
136,136,149,38,39.58931648280831,103.79260232042039
137,137,153,149,40.48381781711454,204.20562717999016
138,138,190,143,40.91837466636726,193.3211508326024
139,139,143,105,27.440874428595826,73.23292878315075
140,140,105,149,58.55064983084291,145.7812191577481
141,141,190,106,91.29402546978628,482.7199779184394
142,142,106,153,31.528949295886314,134.07212122957614
143,143,106,105,32.923032322216294,48.53335269963814
144,144,58,107,24.01994907193099,31.21652212526062
145,145,53,108,52.786195811370035,193.64700863706832
146,146,109,110,91.50468060951629,1236.2945236615578
147,147,43,172,52.16969835178621,374.02230805400086
148,148,172,173,169.50451665550628,2150.510784578409
149,149,112,53,34.49399039310644,152.39770598134038
150,150,113,112,28.375743522087777,80.91085022263405
151,151,114,113,39.68345738988369,160.66741886067197
152,152,206,115,316.48517940081103,8205.205648620791
153,153,115,114,244.0263288578994,2461.688959210623
154,154,13,224,34.02399885006115,49.7133007344511
155,155,14,70,32.113016014422364,49.6504424826073
156,156,10,70,64.93354451942564,291.55017006750035
157,157,11,71,100.59580230762495,875.8103242302234
158,158,26,119,42.96287558283535,161.21405261718408
159,159,119,118,35.75526671422433,196.1463369838675
160,160,116,117,2.272027222675192,0.5853192829776531
161,161,119,120,73.29172239140824,592.243938152634
162,162,120,116,105.19597819870661,555.9370040090298
163,163,118,121,24.600475942835377,41.26418453511457
164,164,121,117,237.68214914369506,4930.932745658578
165,165,120,121,169.69156017487592,2183.9579833313205
166,166,6,122,53.14369306959954,330.55997550303493
167,167,122,222,120.03310562092096,590.8939902961446
168,168,11,123,68.79161848079559,285.61874400045144
169,169,123,49,58.76011498284204,534.4800255253149
170,170,124,50,40.100237051648115,134.45379853008865
171,171,124,123,78.64981630052287,439.2618417948106
172,172,37,125,28.826097312944242,51.97601447356036
173,173,126,184,17.678065064604645,23.98440709149872
174,174,116,127,49.36268993977177,159.0435894312757
175,175,117,128,19.556751709229257,45.033156896159824
176,176,127,128,10.731405437515994,10.62626107739397
177,177,222,129,50.53595566572291,116.78292406983203
178,178,129,118,5.465973428171587,3.3043050239240754
179,179,222,130,47.974632694422965,173.9933832533589
180,180,130,119,18.16179885333214,27.603583202087826
181,181,130,129,20.21387610853367,39.47914170274528
182,182,127,131,67.41590541407588,475.67467192981866
183,183,131,214,49.077987755842834,225.09069744606455
184,184,128,132,38.77190741236977,106.37613157734037
185,185,132,37,112.76782386369449,1533.235378449562
186,186,131,132,147.26233703945016,2541.6490432974147
187,187,27,133,105.54166703177762,1497.792060692675
188,188,133,1,84.38649007247686,1014.1631943905732
189,189,158,159,44.56473256464264,199.10923203432384
190,190,135,136,16.163824956099667,32.77263209651071
191,191,136,134,18.24077184877237,18.328877138947053
192,192,134,137,48.54147971573427,294.1179139535875
193,193,137,221,18.349814295403174,25.63817717793095
194,194,52,155,43.264845205241365,294.9952106226752
195,195,138,139,31.347757034696215,114.92698898014605
196,196,1,140,35.91586511193527,193.20863649460944
197,197,140,32,141.1662950934166,2098.2501509862946
198,198,141,142,118.89923220820229,1862.0560903461917
199,199,16,141,50.72548248882092,116.5825565792199
200,200,141,12,59.873633467786526,184.43880925661594
201,201,14,142,57.168033718568864,392.40595640194056
202,202,142,16,31.995203627222367,59.62605525924613
203,203,57,144,45.5941087956823,99.33357887021242
204,204,144,43,96.40292781908046,410.3476028889098
205,205,107,145,43.15075956684031,98.61413919794118
206,206,145,108,51.56290844497939,208.59026828557353
207,207,108,146,6.046298475091143,1.4841191894339651
208,208,146,54,85.19739271407238,1074.9443501917783
209,209,111,148,72.9112896450181,342.61856947854386
210,210,148,40,32.15539221007243,161.56037179200717
211,211,153,150,1.2081859440428484,0.07481654535008793
212,212,65,150,1.3710354655382282,0.13985907607811615
213,213,151,152,0.8835517552335181,0.0887162552324395
214,214,152,149,1.008686094278789,0.0658645659340265
215,215,150,152,0.8982248097403525,0.07354062744181575
216,216,102,154,15.910702524150924,23.940501003701954
217,217,155,154,1.0733942412136221,0.17456480676794053
218,218,121,122,242.88850006862816,3842.846635591765
219,219,31,157,191.42770857207174,2834.2040234000488
220,220,157,32,203.7481866102726,2399.731253888105
221,221,160,135,4.436124337905134,3.005423491964813
222,222,162,161,492.2160305114371,9914.541761574761
223,223,161,163,276.9045138612939,11347.298604478143
224,224,162,164,426.18338480777874,7538.49680389426
225,225,164,163,401.50257845517086,7418.603294543045
226,226,165,166,269.1361564394848,6673.081513753229
227,227,167,168,688.0731837974726,47318.63050981211
228,228,109,168,92.82393300474082,353.2419369691337
229,229,168,138,130.1925400390215,1555.9053268657178
230,230,139,169,85.23141839428304,1125.0309802937327
231,231,169,110,118.66551909887957,2239.1001196876714
232,232,168,169,44.42038725400934,97.51671357219433
233,233,95,170,17.216017526799984,23.386208695073435
234,234,125,171,700.7727719748325,47404.72567635067
235,235,171,126,322.8902235555692,5556.61323923128
236,236,173,174,162.60584022157948,2777.510841034154
237,237,174,175,66.29959776768452,559.7763337301232
238,238,56,175,67.1687213074003,644.9131506357626
239,239,175,39,80.04089448228054,340.79273162888364
240,240,47,177,3.4280021155873124,1.6898222395396474
241,241,101,178,32.069541957072595,77.14154123648841
242,242,178,104,18.838466180074924,35.74431217724477
243,243,63,179,22.651817578244074,34.98798239344592
244,244,179,151,28.20751473413942,118.46636325735159
245,245,68,180,35.02747744579416,52.743142822166
246,246,180,167,43.347948325222426,278.97649259267814
247,247,97,181,42.961268839968206,125.62030081318203
248,248,181,100,37.632472808913015,117.36158676484777
249,249,184,183,73.92716701417595,658.8696742064394
250,250,183,182,106.40201343466951,1102.6157369130942
251,251,9,185,50.02928099913894,217.62773575197312
252,252,185,124,103.27423879120342,1104.1754053354211
253,253,87,186,51.39815769709713,347.83099307335146
254,254,186,90,20.2848510144945,48.728587564253345
255,255,188,187,12.2986511170335,20.174819929511198
256,256,187,41,20.720281716358947,29.526564108057453
257,257,163,188,33.453574970686496,51.7042577892025
258,258,201,153,38.320317688878305,90.17273068434704
259,259,169,189,47.036051102406745,268.9062944493977
260,260,189,190,26.386554019203576,62.779303514070115
261,261,176,189,20.109694501036284,39.52718702428314
262,262,91,191,24.889714433748964,85.60748644363605
263,263,191,83,43.19470465516986,155.79153656924143
264,264,76,192,30.78079105694932,52.839038765207235
265,265,192,47,12.984572479250364,8.124992554421398
266,266,177,193,13.443927231740927,11.53423866281393
267,267,193,98,46.53766477965624,135.27239164507802
268,268,92,194,16.99245664270001,39.133661173900954
269,269,194,96,44.903985935170006,304.8683325533289
270,270,89,195,28.41361535917028,62.65878359924725
271,271,195,91,45.970476003616,118.88118661535135
272,272,224,223,6.553709045566447,3.499003310227752
273,273,75,196,17.75854225700144,15.24252987506674
274,274,196,48,34.92297174462396,69.09350299729286
275,275,15,197,17.02766305096613,21.783577616749152
276,276,197,72,25.208338299256443,28.017719518956003
277,277,15,198,34.254234188637405,51.72060066607322
278,278,198,85,9.431123991184105,10.437031814772158
279,279,152,199,82.96495031535243,807.0274823613123
280,280,199,164,79.31956166351355,1002.1718831790871
281,281,200,65,56.38393016080565,205.663400262657
282,282,201,200,119.60230592427709,1798.6076090762253
283,283,176,201,137.06271870673814,1142.7003752154324
284,284,163,202,125.86986024573665,1495.3882159258435
285,285,164,203,115.94690143406338,1275.7315133980283
286,286,202,187,101.30476618674118,623.9640132932597
287,287,38,203,98.91660105545492,501.4708759265171
288,288,203,202,89.37692986499503,510.41717326496627
289,289,41,165,111.65161209073725,1148.7646325262633
290,290,72,204,43.37904888735563,259.5510656394661
291,291,204,86,69.56055100102185,218.66863454666023
292,292,85,205,20.60588131616576,65.63076953150583
293,293,205,86,23.31035941079457,38.945828090793725
294,294,170,98,43.19120802800028,92.62873962673494
295,295,207,208,18.740874078029165,41.93987083855375
296,296,208,160,16.54525931250111,22.948849434745636
297,297,210,207,13.131516545729164,20.391387391317473
298,298,209,208,3.7609272518257364,0.7998710855759434
299,299,210,209,6.036559404871766,2.773440622251279
300,300,210,211,3.0526671696169005,0.408260875127553
301,301,211,213,4.670248305573814,2.924826174761039
302,302,212,209,24.573076849871715,62.440681718256315
303,303,213,212,22.025234661683978,27.128275122449367
304,304,213,210,48.069039815219746,243.75434360537716
305,305,182,213,26.60986016237236,67.28377668698302
306,306,215,216,111.92124835025827,1335.1324231430642
307,307,135,215,71.56014284297186,629.9438341465554
308,308,215,158,114.25153632550716,1610.5670643019687
309,309,159,216,143.6166849835525,2057.2444593685645
310,310,216,136,136.45158792896618,2638.216955901769
311,311,5,217,10.570180784523608,12.974237524354248
312,312,217,209,10.962891797179394,8.565066448165252
313,313,60,218,21.455092104578366,45.51236887123017
314,314,218,64,29.215665336935643,36.911453492370114
315,315,151,219,32.99889941251744,107.23224810001858
316,316,219,162,23.103812553310398,45.13382553655677
317,317,103,220,12.323286673742551,18.378557742510445
318,318,220,99,27.427453203152087,70.73521622027299
319,319,223,225,2.410750167719022,0.5224033684276439
320,320,225,88,75.46047361725955,481.3804348206047
321,321,104,226,12.949043814585057,11.047849780302075
322,322,226,206,12.28162712635562,7.171406274296216
323,323,155,227,2.613126121318224,0.2814344487251356
324,324,227,45,13.187691831331767,16.05789505891338
325,325,231,232,131.07653639089747,2671.129065311966
326,326,241,242,66.67841321071758,374.03167281829997
327,327,242,229,152.97543951175527,2041.4363384636922
328,328,228,236,527.0967497250888,37526.79037388845
329,329,246,238,84.67960023256252,462.4759646080683
330,330,229,248,57.52158835953309,201.3329117385757
331,331,248,238,230.45658425605023,6580.318194461647
332,332,247,248,190.99409266674198,4595.243145450621
333,333,250,251,16.389659346128745,21.589386596982703
334,334,251,246,26.52925564602355,46.9755911171725
335,335,252,231,60.11212888816954,171.41945873198208
336,336,253,252,27.447362335344838,37.93502316331658
337,337,254,253,20.622157123696727,22.373655243998222
338,338,257,233,47.880564347547505,311.00255282494345
339,339,228,261,42.046075429285494,97.64342663659843
340,340,263,264,110.78855281785559,929.8406601508717
341,341,264,260,78.39310643245771,393.1064514038847
342,342,263,228,53.990740385220434,450.1629178151698
343,343,246,271,116.00521963251092,1204.9383765819907
344,344,271,247,159.44749363104214,3882.889593626214
345,345,250,272,213.15352564818295,6083.966587856833
346,346,272,249,176.07091747731806,2323.9271600129455
347,347,272,271,267.0618494293613,3179.0234688096107
348,348,275,274,119.79757626039411,574.2571263777768
349,349,278,277,104.3392901699772,593.3609228450376
350,350,552,267,116.96031413147867,833.2135981382536
351,351,551,279,57.96293303163795,223.13849485219168
352,352,279,552,110.50541677963659,1013.3931833957375
353,353,280,276,23.866013649956898,78.35744501116368
354,354,280,281,78.88487005428534,310.7032444865883
355,355,283,236,15.100916464375397,35.324715856963955
356,356,284,241,72.24744507761046,503.53778077090806
357,357,554,555,1.311370911278945,0.08234565330017873
358,358,551,285,28.412243416353714,55.55575031151266
359,359,285,555,6.064885433099877,3.06536726701164
360,360,279,286,18.00735721480806,13.531463500225778
361,361,286,554,17.851304739695554,13.039591907511157
362,362,286,285,2.4709088733740256,0.6788621468227225
363,363,287,276,2.1737218944759427,0.6455673404492697
364,364,281,287,115.75693168870896,1688.2691075632777
365,365,277,289,5.897403994987924,3.450772098664102
366,366,289,288,5.529923103722173,1.362776158475061
367,367,290,500,2.146365462247766,0.7122744496198538
368,368,291,292,5.336187697785535,3.33588063158029
369,369,238,294,348.4383302341981,18710.786658842007
370,370,294,284,259.61673139037276,10396.919197488705
371,371,295,284,222.75267368096476,2553.9049451421747
372,372,294,295,106.07152622353779,531.2105178725783
373,373,239,296,270.7761550038992,5661.7375986358065
374,374,302,249,52.08853413675639,145.44324872086332
375,375,301,302,76.5254951437533,440.4337490299811
376,376,303,272,47.10665495434523,140.85250027017707
377,377,302,303,21.224375365975735,37.877249602507696
378,378,303,299,31.714306324002422,143.13381048749508
379,379,299,250,37.31934302506958,70.55459905976609
380,380,304,278,1.2183877720977774,0.22139366152882714
381,381,305,277,1.01645332408708,0.04276984912683177
382,382,304,305,1.6264019387477173,0.2197767965633291
383,383,305,288,6.07307914252112,1.6651847359331433
384,384,306,307,8.401298201059777,8.99597183059474
385,385,308,278,63.97819307161379,366.8172467895032
386,386,309,308,1.9434386044438938,0.15157416001056462
387,387,310,304,92.4522662338389,732.7731725104128
388,388,310,308,68.5186711175587,429.47162281692596
389,389,311,309,78.42254034860102,848.3331579742324
390,390,311,310,111.6386835395837,651.1809634263437
391,391,312,311,67.32291046821506,370.3641177057802
392,392,307,313,47.03747637551732,208.55213317799868
393,393,313,312,74.18491999661529,534.2064442853562
394,394,313,310,48.92732642580101,356.47257493613614
395,395,314,266,166.1228184972735,1971.9638249143397
396,396,315,239,111.22886863875553,1582.66062608829
397,397,316,245,66.35174006012717,388.3864262823707
398,398,230,317,147.66802412927456,972.8794059593095
399,399,580,280,116.16467081964166,722.2934806813099
400,400,580,281,153.84959896580358,2796.1893486903455
401,401,237,580,351.52831402202423,17984.466142064604
402,402,281,318,370.01828928967876,6869.789239591772
403,403,319,282,345.3791405076085,4982.313448034209
404,404,318,319,299.6049289950343,11780.759721032535
405,405,265,321,94.81377671305763,1420.238369493895
406,406,236,322,26.767211911968236,59.10262458133695
407,407,324,309,129.49697671219874,2256.2359819297085
408,408,324,323,0.8199539662142533,0.038876477350656184
409,409,325,323,1.6861693325133416,0.2644702991054605
410,410,326,324,1.0287034943878326,0.1640278867889158
411,411,326,325,1.4945992091977454,0.2994993156916049
412,412,328,327,1.2621116802396641,0.136492680674318
413,413,329,330,1.2530837466216773,0.13264333953732144
414,414,266,524,1.1137380721211227,0.06773116814859523
415,415,524,329,2.2927923659875153,0.5312427405809239
416,416,525,330,29.60991926376307,80.42037678163523
417,417,440,331,33.76581384487056,156.67896438303092
418,418,331,265,31.56192282224475,101.79730888042484
419,419,321,332,20.252647718790325,60.04121629430861
420,420,332,322,121.30792245092036,1697.574219313871
421,421,331,332,367.6990676756348,9392.952626659926
422,422,581,274,35.54233898422531,50.67323188135916
423,423,581,275,26.93311998741077,53.73133782372972
424,424,580,333,182.49299050103136,5162.5381586019585
425,425,335,334,1.963441328043541,0.2788350401065289
426,426,268,537,2.4463916287445087,0.3104513068434474
427,427,289,336,70.6786181743812,723.9207458203726
428,428,267,336,69.15534494900206,492.2872873241406
429,429,288,337,18.815728444316875,29.641710274885416
430,430,336,337,40.725332362333994,92.45594644773716
431,431,337,574,303.143884345188,6266.115496101064
432,432,336,279,118.6086776990822,1716.980073652995
433,433,337,551,46.73366198832654,341.63339323533177
434,434,317,338,96.05914797035102,1254.7015901970954
435,435,338,273,46.277107195085215,288.96845752657293
436,436,339,229,468.66798385688577,25091.519194007862
437,437,273,340,43.2515295551264,100.78470617295444
438,438,340,341,139.46109393296172,3026.1951773346786
439,439,341,343,445.9063484952087,23981.97831877267
440,440,343,342,270.9469187282302,3241.423747058216
441,441,300,344,85.04445575505937,922.760692224065
442,442,344,244,110.01426642717628,1484.7841311248853
443,443,343,344,105.64862457430313,989.4525252068162
444,444,244,346,82.4884749455808,406.9911120577994
445,445,346,345,188.70571903572997,3967.075966058749
446,446,347,346,25.959462612224986,43.80179466695286
447,447,244,348,30.386998547325376,40.063369489093844
448,448,348,347,42.34335672130083,109.20696404423934
449,449,348,349,39.46931015453411,226.30625791108702
450,450,349,500,359.282683239085,19870.289376702687
451,451,523,328,68.67248902922681,521.2752487587725
452,452,351,282,76.05689809191148,449.60487766045713
453,453,287,352,60.39295787078419,371.24488537757657
454,454,352,326,163.0672694368008,1516.2635530735129
455,455,276,569,52.67515792698994,162.34093926413817
456,456,569,325,102.14559197182005,737.0603161723293
457,457,569,352,191.733879067693,2293.5555770167357
458,458,353,287,87.16164407984206,598.7335318241247
459,459,352,354,114.2453665688527,1118.3657108206291
460,460,354,353,82.4110622682756,394.12586610028046
461,461,320,355,90.06435603217956,407.26908771707275
462,462,568,356,351.930875563804,6551.13646012197
463,463,357,355,180.71754683775595,1704.5482351784253
464,464,357,356,239.0401847345172,3917.127983129485
465,465,354,358,275.29027700685816,10182.26908707386
466,466,358,568,43.612725785162326,250.49835817224067
467,467,358,357,72.84020401435338,622.8306767769939
468,468,282,359,90.9074039471238,972.187658880474
469,469,359,320,21.0534531948774,66.41846937950554
470,470,356,359,36.48353308458065,167.83745546731183
471,471,276,362,18.43855042226034,32.97109376893503
472,472,362,360,34.76946734458125,136.24420277050498
473,473,361,362,37.250960708220155,113.69247565415694
474,474,323,363,25.777298760802097,65.4484027627427
475,475,325,364,38.47324458936509,159.96746707247047
476,476,363,364,62.79751027988315,587.8441995666783
477,477,364,365,84.88001379126412,779.7502877792261
478,478,365,366,81.16124865510251,985.49767895461
479,479,366,361,108.76995533066727,1599.9649735367384
480,480,367,365,122.75286004329807,1295.9391428942995
481,481,367,368,58.70851874245298,248.56069533679417
482,482,368,366,111.01001768947016,1937.031479149026
483,483,363,369,61.970483338575995,492.0423437480036
484,484,364,370,18.746735879464772,18.03308115406981
485,485,369,370,1.259208102998468,0.10032795297104387
486,486,371,367,1.6131333668686674,0.13134030025514842
487,487,370,371,1.7214419931919664,0.14339458922133674
488,488,373,372,485.2321061125291,36548.82434750726
489,489,360,374,534.3034282371528,38463.61542467362
490,490,374,373,346.22473567955694,9868.59166433914
491,491,368,375,420.66028076362386,21799.93258125618
492,492,375,360,742.6081493982576,85062.95004883177
493,493,372,376,369.04956580367406,12507.711557979996
494,494,377,327,464.1594285284348,20154.72240171427
495,495,378,328,880.8760919788765,34331.05532955542
496,496,377,378,461.7129548022308,18843.781233213405
497,497,314,379,33.32076486079146,69.27515239071943
498,498,379,329,56.24000451676891,278.3108882506666
499,499,380,377,73.56092729843415,344.7500945210002
500,500,381,380,60.58615579494596,308.49855153986425
501,501,382,314,102.63741525133348,1549.6572919559112
502,502,380,383,115.30627352062338,818.0490889715445
503,503,383,379,94.41368983371133,358.32225288583635
504,504,382,383,77.02204853790317,367.7159580048918
505,505,329,384,120.06787345094563,821.5558242228644
506,506,384,377,71.13094472953269,442.62465008109507
507,507,383,384,61.09174709261008,166.2559062858826
508,508,330,385,70.01677485767576,259.56452259665446
509,509,385,378,51.99530007114196,146.77690797249562
510,510,384,385,56.333172612150896,493.25774944227834
511,511,381,386,8.438913323170906,8.785416046885132
512,512,386,382,121.95807217306391,772.7349258969458
513,513,387,381,27.55031440926734,72.34477227726708
514,514,388,389,17.624590715291866,23.861758859031752
515,515,390,388,24.962204336533684,73.9878634711949
516,516,393,392,17.79054286508379,41.3950166841129
517,517,392,394,59.66318303142247,370.1024741844298
518,518,394,395,62.42122921093412,560.5547323376248
519,519,396,395,58.061078772299425,509.4217632276967
520,520,394,397,53.779365207268185,412.30740276891703
521,521,397,391,79.99240130539074,468.506787622481
522,522,397,396,65.88919975671807,413.43097173567264
523,523,392,398,47.83041376975892,221.20132703576056
524,524,398,388,26.53520353787228,46.10649967800826
525,525,395,398,32.65056904929946,70.00193096659171
526,526,393,399,24.388425388375513,64.13894779176456
527,527,399,389,22.325137263105642,40.50061164512526
528,528,398,399,34.88275687330168,50.72616629262278
529,529,391,400,19.248369785852784,17.654991266359918
530,530,400,390,26.130283813117526,58.951956007712454
531,531,400,396,26.891681659198404,52.64946607743326
532,532,401,313,41.64940082757324,131.5038384602002
533,533,402,312,23.742013957114228,87.69862581304842
534,534,402,401,34.68096099682855,186.63849900109042
535,535,556,401,28.831337851966374,61.44834690209057
536,536,556,402,41.798497092934134,103.84224323523463
537,537,403,306,174.49727375468717,1604.0389603980218
538,538,404,307,172.53691798863017,3371.369664890645
539,539,404,403,1.3264167916322562,0.10282267176374611
540,540,557,403,1.9164018545911137,0.21732076987665866
541,541,557,404,2.095000057909588,0.2936794308735474
542,542,573,405,29.95826869463669,89.67847218210065
543,543,406,573,74.25633601051844,237.21500412699004
544,544,407,406,27.237824160020143,48.99115607618985
545,545,405,408,22.77579676277323,28.494299124547247
546,546,537,409,13.243985966759496,11.420019647138425
547,547,409,574,108.52721864429284,1443.9949730892731
548,548,574,410,269.5194830192483,10614.148391049568
549,549,410,306,40.26261304348851,138.7002916503986
550,550,411,408,49.45661517419319,187.4123897926447
551,551,412,411,31.70706842211091,110.58699791266307
552,552,291,414,99.61985110797359,1104.454896609968
553,553,555,415,17.039029730539326,26.41933693231165
554,554,415,5,41.28833965736141,230.01978065231827
555,555,416,413,22.58793428356239,43.227381284818804
556,556,417,416,1.7971140467092046,0.25986889225961335
557,557,333,418,75.50197678771119,231.31681328365124
558,558,418,581,50.406268901826124,340.9153262770707
559,559,376,419,48.30333530099087,225.83265396876882
560,560,275,420,66.39694965941511,326.5218367856029
561,561,420,335,32.43309578265486,89.80336000314843
562,562,274,421,11.980750232558352,11.09792582821535
563,563,421,334,31.51651739068157,135.64677760218888
564,564,421,420,26.41783263079611,74.13515754566649
565,565,419,422,20.84427239081667,66.01408494869158
566,566,422,335,34.281225511767296,183.26910510257946
567,567,423,316,59.73327502632304,521.7858275702447
568,568,245,424,310.1490137202408,6284.402280602667
569,569,423,424,228.11031283320986,4071.695543194345
570,570,424,425,377.71098322036255,20981.609451385553
571,571,426,423,235.19283184307042,3115.3173851301467
572,572,426,425,321.5234951177754,4311.088294565181
573,573,269,428,77.72311632566644,306.6604451939945
